clause_id,doc_id,document,regulation_type,year,pasal,ayat,huruf,angka,source_location,bab,bagian,paragraf,clause_text,word_count,segmentation_note,unit_text_before_atomic_split,is_substantive,non_substantive_reason
C00059,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 7,2,,,Pasal 7 ayat 2,BAB III,Bagian Keempat,,Pemerintah dan pemerintah daerah menyediakan dana subsidi untuk kelompok masyarakat tidak mampu,12,ayat-level clause,Pemerintah dan pemerintah daerah menyediakan dana subsidi untuk kelompok masyarakat tidak mampu.,True,substantive_candidate
C00060,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 7,3,,,Pasal 7 ayat 3,BAB III,Bagian Keempat,,"Ketentuan lebih lanjut mengenai harga energi dan dana subsidi, sebagaimana dimaksud pada ayat (1) dan ayat (2), diatur dengan ketentuan peraturan perundang-undangan",23,ayat-level clause,"Ketentuan lebih lanjut mengenai harga energi dan dana subsidi, sebagaimana dimaksud pada ayat (1) dan ayat (2), diatur dengan ketentuan peraturan perundang-undangan. Lingkungan dan Keselamatan",True,substantive_candidate
C00061,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 8,1,,,Pasal 8 ayat 1,BAB III,Bagian Kelima,,Setiap kegiatan pengelolaan energi wajib mengutamakan penggunaan teknologi yang ramah lingkungan dan memenuhi ketentuan yang disyaratkan dalam peraturan perundang-undangan di bidang lingkungan hidup,24,ayat-level clause,Setiap kegiatan pengelolaan energi wajib mengutamakan penggunaan teknologi yang ramah lingkungan dan memenuhi ketentuan yang disyaratkan dalam peraturan perundang-undangan di bidang lingkungan hidup.,True,substantive_candidate
C00062,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 8,2,,,Pasal 8 ayat 2,BAB III,Bagian Kelima,,"Setiap kegiatan pengelolaan energi wajib memenuhi ketentuan yang disyaratkan dalam peraturan perundang-undangan di bidang keselamatan yang meliputi standardisasi, pengamanan dan keselamatan instalasi, serta keselamatan dan kesehatan kerja",28,ayat-level clause,"Setiap kegiatan pengelolaan energi wajib memenuhi ketentuan yang disyaratkan dalam peraturan perundang-undangan di bidang keselamatan yang meliputi standardisasi, pengamanan dan keselamatan instalasi, serta keselamatan dan kesehatan kerja. Tingkat Kandungan Dalam Negeri",True,substantive_candidate
C00063,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 8,2,,,Pasal 8 ayat 2,BAB III,Bagian Kelima,,Tingkat Kandungan Dalam Negeri,4,ayat-level clause,"Setiap kegiatan pengelolaan energi wajib memenuhi ketentuan yang disyaratkan dalam peraturan perundang-undangan di bidang keselamatan yang meliputi standardisasi, pengamanan dan keselamatan instalasi, serta keselamatan dan kesehatan kerja. Tingkat Kandungan Dalam Negeri",True,substantive_candidate
C00064,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 9,1,,,Pasal 9 ayat 1,BAB III,Bagian Keenam,,"Tingkat kandungan dalam negeri, baik barang maupun jasa, wajib dimaksimalkan dalam pengusahaan energi",13,ayat-level clause,"Tingkat kandungan dalam negeri, baik barang maupun jasa, wajib dimaksimalkan dalam pengusahaan energi.",True,substantive_candidate
C00065,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 9,2,,,Pasal 9 ayat 2,BAB III,Bagian Keenam,,"Pemerintah wajib mendorong kemampuan penyediaan barang dan jasa dalam negeri guna menunjang industri energi yang mandiri, efisien, dan kompetitif",19,ayat-level clause,"Pemerintah wajib mendorong kemampuan penyediaan barang dan jasa dalam negeri guna menunjang industri energi yang mandiri, efisien, dan kompetitif. Kerja Sama Internasional",True,substantive_candidate
C00066,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 10,1,,,Pasal 10 ayat 1,BAB III,Bagian Ketujuh,,Kerja sama internasional di bidang energi hanya dapat dilakukan untuk,10,ayat-level clause,Kerja sama internasional di bidang energi hanya dapat dilakukan untuk:,True,substantive_candidate
C00067,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 10,1,a,,Pasal 10 ayat 1 huruf a,BAB III,Bagian Ketujuh,,menjamin ketahanan energi nasional,4,huruf-level clause,menjamin ketahanan energi nasional;,True,substantive_candidate
C00068,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 10,1,b,,Pasal 10 ayat 1 huruf b,BAB III,Bagian Ketujuh,,menjamin ketersediaan energi dalam negeri,5,huruf-level clause,menjamin ketersediaan energi dalam negeri; dan,True,substantive_candidate
C00069,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 10,2,,,Pasal 10 ayat 2,BAB III,Bagian Ketujuh,,"Kerja sama internasional, sebagaimana dimaksud pada ayat (1), dilaksanakan sesuai dengan ketentuan peraturan perundang-undangan",15,ayat-level clause,"Kerja sama internasional, sebagaimana dimaksud pada ayat (1), dilaksanakan sesuai dengan ketentuan peraturan perundang-undangan.",True,substantive_candidate
C00070,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 10,3,,,Pasal 10 ayat 3,BAB III,Bagian Ketujuh,,"Dalam hal Pemerintah membuat perjanjian internasional dalam bidang energi yang menimbulkan akibat yang luas dan mendasar bagi kehidupan rakyat yang terkait dengan beban keuangan negara dan/atau mengharuskan perubahan atau pembentukan undang-undang, harus mendapat persetujuan Dewan Perwakilan Rakyat",39,ayat-level clause,"Dalam hal Pemerintah membuat perjanjian internasional dalam bidang energi yang menimbulkan akibat yang luas dan mendasar bagi kehidupan rakyat yang terkait dengan beban keuangan negara dan/atau mengharuskan perubahan atau pembentukan undang-undang, harus mendapat persetujuan Dewan Perwakilan Rakyat. Kebijakan Energi Nasional",True,substantive_candidate
C00071,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 11,1,,,Pasal 11 ayat 1,BAB IV,Bagian Kesatu,,"Kebijakan energi nasional meliputi, antara lain",6,ayat-level clause,"Kebijakan energi nasional meliputi, antara lain:",True,substantive_candidate
C00072,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 11,1,a,,Pasal 11 ayat 1 huruf a,BAB IV,Bagian Kesatu,,ketersediaan energi untuk kebutuhan nasional,5,huruf-level clause,ketersediaan energi untuk kebutuhan nasional;,True,substantive_candidate
C00073,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 11,1,c,,Pasal 11 ayat 1 huruf c,BAB IV,Bagian Kesatu,,pemanfaatan sumber daya energi nasional,5,huruf-level clause,pemanfaatan sumber daya energi nasional; dan,True,substantive_candidate
C00074,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 11,1,d,,Pasal 11 ayat 1 huruf d,BAB IV,Bagian Kesatu,,cadangan penyangga energi nasional,4,huruf-level clause,cadangan penyangga energi nasional.,True,substantive_candidate
C00075,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 11,2,,,Pasal 11 ayat 2,BAB IV,Bagian Kesatu,,Kebijakan energi nasional sebagaimana dimaksud pada ayat (1) ditetapkan oleh Pemerintah dengan persetujuan DPR,14,ayat-level clause,Kebijakan energi nasional sebagaimana dimaksud pada ayat (1) ditetapkan oleh Pemerintah dengan persetujuan DPR. Dewan Energi Nasional,True,substantive_candidate
C00076,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 12,1,,,Pasal 12 ayat 1,BAB IV,Bagian Kedua,,Presiden membentuk Dewan Energi Nasional,5,ayat-level clause,Presiden membentuk Dewan Energi Nasional.,True,substantive_candidate
C00077,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 12,2,,,Pasal 12 ayat 2,BAB IV,Bagian Kedua,,Dewan Energi Nasional bertugas,4,ayat-level clause,Dewan Energi Nasional bertugas:,True,substantive_candidate
C00078,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 12,2,a,,Pasal 12 ayat 2 huruf a,BAB IV,Bagian Kedua,,merancang dan merumuskan kebijakan energi nasional untuk ditetapkan oleh Pemerintah dengan persetujuan DPR sebagaimana dimaksud dalam Pasal 11 ayat (2),20,huruf-level clause,merancang dan merumuskan kebijakan energi nasional untuk ditetapkan oleh Pemerintah dengan persetujuan DPR sebagaimana dimaksud dalam Pasal 11 ayat (2);,True,substantive_candidate
C00079,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 12,2,b,,Pasal 12 ayat 2 huruf b,BAB IV,Bagian Kedua,,menetapkan rencana umum energi nasional,5,huruf-level clause,menetapkan rencana umum energi nasional;,True,substantive_candidate
C00080,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 12,2,c,,Pasal 12 ayat 2 huruf c,BAB IV,Bagian Kedua,,menetapkan langkah-langkah penanggulangan kondisi krisis dan darurat energi,9,huruf-level clause,menetapkan langkah-langkah penanggulangan kondisi krisis dan darurat energi; serta,True,substantive_candidate
C00081,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 12,2,d,,Pasal 12 ayat 2 huruf d,BAB IV,Bagian Kedua,,mengawasi pelaksanaan kebijakan di bidang energi yang bersifat lintas sektoral,10,huruf-level clause,mengawasi pelaksanaan kebijakan di bidang energi yang bersifat lintas sektoral.,True,substantive_candidate
C00082,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 12,3,,,Pasal 12 ayat 3,BAB IV,Bagian Kedua,,Dewan Energi Nasional terdiri atas pimpinan dan anggota,8,ayat-level clause,Dewan Energi Nasional terdiri atas pimpinan dan anggota.,True,substantive_candidate
C00083,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 12,4,,,Pasal 12 ayat 4,BAB IV,Bagian Kedua,,Pimpinan Dewan Energi Nasional terdiri atas,6,ayat-level clause,Pimpinan Dewan Energi Nasional terdiri atas:,True,substantive_candidate
C00084,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 12,4,b,,Pasal 12 ayat 4 huruf b,BAB IV,Bagian Kedua,,Wakil Ketua: Wakil Presiden,4,huruf-level clause,Wakil Ketua: Wakil Presiden.,True,substantive_candidate
C00085,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 12,4,c,,Pasal 12 ayat 4 huruf c,BAB IV,Bagian Kedua,,Ketua Harian: Menteri yang membidangi energi,6,huruf-level clause,Ketua Harian: Menteri yang membidangi energi.,True,substantive_candidate
C00086,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 12,5,,,Pasal 12 ayat 5,BAB IV,Bagian Kedua,,Anggota Dewan Energi Nasional terdiri atas,6,ayat-level clause,Anggota Dewan Energi Nasional terdiri atas:,True,substantive_candidate
C00087,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 12,5,a,,Pasal 12 ayat 5 huruf a,BAB IV,Bagian Kedua,,"tujuh orang, baik Menteri maupun pejabat pemerintah lainnya yang secara langsung bertanggung jawab atas penyediaan, transportasi, penyaluran, dan pemanfaatan energi",20,huruf-level clause,"tujuh orang, baik Menteri maupun pejabat pemerintah lainnya yang secara langsung bertanggung jawab atas penyediaan, transportasi, penyaluran, dan pemanfaatan energi; dan",True,substantive_candidate
C00088,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 12,5,b,,Pasal 12 ayat 5 huruf b,BAB IV,Bagian Kedua,,delapan orang dari pemangku kepentingan,5,huruf-level clause,delapan orang dari pemangku kepentingan.,True,substantive_candidate
C00089,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 13,1,,,Pasal 13 ayat 1,BAB IV,Bagian Kedua,,"Anggota Dewan Energi Nasional, sebagaimana dimaksud dalam Pasal 12 ayat (5) huruf a, diangkat dan diberhentikan oleh Presiden",18,ayat-level clause,"Anggota Dewan Energi Nasional, sebagaimana dimaksud dalam Pasal 12 ayat (5) huruf a, diangkat dan diberhentikan oleh Presiden.",True,substantive_candidate
C00090,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 13,2,,,Pasal 13 ayat 2,BAB IV,Bagian Kedua,,"Anggota Dewan Energi Nasional, sebagaimana dimaksud dalam Pasal 12 ayat (5) huruf b, dipilih oleh Dewan Perwakilan Rakyat",18,ayat-level clause,"Anggota Dewan Energi Nasional, sebagaimana dimaksud dalam Pasal 12 ayat (5) huruf b, dipilih oleh Dewan Perwakilan Rakyat.",True,substantive_candidate
C00091,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 13,3,,,Pasal 13 ayat 3,BAB IV,Bagian Kedua,,"Anggota Dewan Energi Nasional, sebagaimana dimaksud dalam Pasal 12 ayat (5) huruf b, terdiri atas",15,ayat-level clause,"Anggota Dewan Energi Nasional, sebagaimana dimaksud dalam Pasal 12 ayat (5) huruf b, terdiri atas:",True,substantive_candidate
C00092,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 13,3,a,,Pasal 13 ayat 3 huruf a,BAB IV,Bagian Kedua,,2 (dua) orang dari kalangan akademisi,6,huruf-level clause,2 (dua) orang dari kalangan akademisi;,True,substantive_candidate
C00093,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 13,3,b,,Pasal 13 ayat 3 huruf b,BAB IV,Bagian Kedua,,2 (dua) orang dari kalangan industri,6,huruf-level clause,2 (dua) orang dari kalangan industri;,True,substantive_candidate
C00094,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 13,3,c,,Pasal 13 ayat 3 huruf c,BAB IV,Bagian Kedua,,1 (satu) orang dari kalangan teknologi,6,huruf-level clause,1 (satu) orang dari kalangan teknologi;,True,substantive_candidate
C00095,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 13,3,d,,Pasal 13 ayat 3 huruf d,BAB IV,Bagian Kedua,,1 (satu) orang dari kalangan lingkungan hidup,7,huruf-level clause,1 (satu) orang dari kalangan lingkungan hidup; dan,True,substantive_candidate
C00096,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 13,3,e,,Pasal 13 ayat 3 huruf e,BAB IV,Bagian Kedua,,2 (dua) orang dari kalangan konsumen,6,huruf-level clause,2 (dua) orang dari kalangan konsumen.,True,substantive_candidate
C00097,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 13,4,,,Pasal 13 ayat 4,BAB IV,Bagian Kedua,,"Pemerintah mengusulkan calon anggota Dewan Energi Nasional, sebagaimana dimaksud pada ayat (2), kepada Dewan Perwakilan Rakyat sebanyak dua kali dari jumlah setiap kalangan pemangku kepentingan, sebagaimana dimaksud pada ayat (3)",30,ayat-level clause,"Pemerintah mengusulkan calon anggota Dewan Energi Nasional, sebagaimana dimaksud pada ayat (2), kepada Dewan Perwakilan Rakyat sebanyak dua kali dari jumlah setiap kalangan pemangku kepentingan, sebagaimana dimaksud pada ayat (3).",True,substantive_candidate
C00098,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 13,5,,,Pasal 13 ayat 5,BAB IV,Bagian Kedua,,"Penentuan calon, sebagaimana dimaksud pada ayat (4), dilakukan melalui proses penyaringan yang transparan dan akuntabel",15,ayat-level clause,"Penentuan calon, sebagaimana dimaksud pada ayat (4), dilakukan melalui proses penyaringan yang transparan dan akuntabel.",True,substantive_candidate
C00099,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 13,6,,,Pasal 13 ayat 6,BAB IV,Bagian Kedua,,"Anggota Dewan Energi Nasional, sebagaimana dimaksud dalam Pasal 12 ayat (5) huruf b, diangkat dan diberhentikan oleh Presiden",18,ayat-level clause,"Anggota Dewan Energi Nasional, sebagaimana dimaksud dalam Pasal 12 ayat (5) huruf b, diangkat dan diberhentikan oleh Presiden.",True,substantive_candidate
C00100,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 13,7,,,Pasal 13 ayat 7,BAB IV,Bagian Kedua,,"Ketentuan lebih lanjut mengenai tata cara penyaringan calon anggota Dewan Energi Nasional, sebagaimana dimaksud pada ayat (2), diatur dengan Peraturan Presiden",21,ayat-level clause,"Ketentuan lebih lanjut mengenai tata cara penyaringan calon anggota Dewan Energi Nasional, sebagaimana dimaksud pada ayat (2), diatur dengan Peraturan Presiden.",True,substantive_candidate
C00101,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 14,1,,,Pasal 14 ayat 1,BAB IV,Bagian Kedua,,Masa jabatan Anggota Dewan Energi Nasional yang berasal dari Menteri dan pejabat Pemerintah lainnya berakhir setelah tidak menjabat lagi dalam jabatan sebagaimana dimaksud dalam Pasal 12 ayat (5) huruf a,30,ayat-level clause,Masa jabatan Anggota Dewan Energi Nasional yang berasal dari Menteri dan pejabat Pemerintah lainnya berakhir setelah tidak menjabat lagi dalam jabatan sebagaimana dimaksud dalam Pasal 12 ayat (5) huruf a.,True,substantive_candidate
C00102,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 14,2,,,Pasal 14 ayat 2,BAB IV,Bagian Kedua,,"Masa jabatan Anggota Dewan Energi Nasional, sebagaimana dimaksud dalam Pasal 12 ayat (5) huruf b, adalah selama 5 (lima) tahun",20,ayat-level clause,"Masa jabatan Anggota Dewan Energi Nasional, sebagaimana dimaksud dalam Pasal 12 ayat (5) huruf b, adalah selama 5 (lima) tahun.",True,substantive_candidate
C00103,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 15,,,,Pasal 15,BAB IV,Bagian Kedua,,Anggaran biaya Dewan Energi Nasional dibebankan pada Anggaran Pendapatan dan Belanja Negara,12,article-level clause,Anggaran biaya Dewan Energi Nasional dibebankan pada Anggaran Pendapatan dan Belanja Negara.,True,substantive_candidate
C00104,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 16,1,,,Pasal 16 ayat 1,BAB IV,Bagian Kedua,,"Dalam melaksanakan tugasnya, Dewan Energi Nasional dibantu oleh sekretariat jenderal yang dipimpin oleh seorang sekretaris jenderal",16,ayat-level clause,"Dalam melaksanakan tugasnya, Dewan Energi Nasional dibantu oleh sekretariat jenderal yang dipimpin oleh seorang sekretaris jenderal.",True,substantive_candidate
C00105,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 16,2,,,Pasal 16 ayat 2,BAB IV,Bagian Kedua,,Sekretaris jenderal diangkat dan diberhentikan oleh Presiden,7,ayat-level clause,Sekretaris jenderal diangkat dan diberhentikan oleh Presiden.,True,substantive_candidate
C00106,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 16,3,,,Pasal 16 ayat 3,BAB IV,Bagian Kedua,,Susunan organisasi dan tata kerja Sekretariat Jenderal Dewan Energi Nasional diatur lebih lanjut dengan Keputusan Ketua Dewan Energi Nasional,19,ayat-level clause,Susunan organisasi dan tata kerja Sekretariat Jenderal Dewan Energi Nasional diatur lebih lanjut dengan Keputusan Ketua Dewan Energi Nasional. Rencana Umum Energi Nasional,True,substantive_candidate
C00107,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 16,3,,,Pasal 16 ayat 3,BAB IV,Bagian Kedua,,Rencana Umum Energi Nasional,4,ayat-level clause,Susunan organisasi dan tata kerja Sekretariat Jenderal Dewan Energi Nasional diatur lebih lanjut dengan Keputusan Ketua Dewan Energi Nasional. Rencana Umum Energi Nasional,True,substantive_candidate
C00108,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 17,1,,,Pasal 17 ayat 1,BAB IV,Bagian Ketiga,,Pemerintah menyusun rancangan rencana umum energi nasional berdasarkan kebijakan energi nasional,11,ayat-level clause,Pemerintah menyusun rancangan rencana umum energi nasional berdasarkan kebijakan energi nasional.,True,substantive_candidate
C00109,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 17,2,,,Pasal 17 ayat 2,BAB IV,Bagian Ketiga,,"Dalam menyusun rencana umum energi nasional sebagaimana dimaksud pada ayat (1), Pemerintah mengikutsertakan pemerintah daerah serta memperhatikan pendapat dan masukan dari masyarakat",22,ayat-level clause,"Dalam menyusun rencana umum energi nasional sebagaimana dimaksud pada ayat (1), Pemerintah mengikutsertakan pemerintah daerah serta memperhatikan pendapat dan masukan dari masyarakat.",True,substantive_candidate
C00110,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 17,3,,,Pasal 17 ayat 3,BAB IV,Bagian Ketiga,,Ketentuan lebih lanjut mengenai penyusunan rencana umum energi nasional ditetapkan dengan Peraturan Presiden,13,ayat-level clause,Ketentuan lebih lanjut mengenai penyusunan rencana umum energi nasional ditetapkan dengan Peraturan Presiden. Rencana Umum Energi Daerah,True,substantive_candidate
C00111,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 17,3,,,Pasal 17 ayat 3,BAB IV,Bagian Ketiga,,Rencana Umum Energi Daerah,4,ayat-level clause,Ketentuan lebih lanjut mengenai penyusunan rencana umum energi nasional ditetapkan dengan Peraturan Presiden. Rencana Umum Energi Daerah,True,substantive_candidate
C00112,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 18,1,,,Pasal 18 ayat 1,BAB IV,Bagian Keempat,,Pemerintah daerah menyusun rencana umum energi daerah dengan mengacu pada rencana umum energi nasional sebagaimana dimaksud dalam Pasal 17 ayat (1),21,ayat-level clause,Pemerintah daerah menyusun rencana umum energi daerah dengan mengacu pada rencana umum energi nasional sebagaimana dimaksud dalam Pasal 17 ayat (1).,True,substantive_candidate
C00113,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 18,2,,,Pasal 18 ayat 2,BAB IV,Bagian Keempat,,"Rencana umum energi daerah, sebagaimana dimaksud pada ayat (1), ditetapkan dengan peraturan daerah",13,ayat-level clause,"Rencana umum energi daerah, sebagaimana dimaksud pada ayat (1), ditetapkan dengan peraturan daerah. Hak dan Peran Masyarakat",True,substantive_candidate
C00114,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 18,2,,,Pasal 18 ayat 2,BAB IV,Bagian Keempat,,Hak dan Peran Masyarakat,4,ayat-level clause,"Rencana umum energi daerah, sebagaimana dimaksud pada ayat (1), ditetapkan dengan peraturan daerah. Hak dan Peran Masyarakat",True,substantive_candidate
C00115,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 19,1,,,Pasal 19 ayat 1,BAB IV,Bagian Kelima,,Setiap orang berhak memperoleh energi,5,ayat-level clause,Setiap orang berhak memperoleh energi.,True,substantive_candidate
C00116,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 19,2,,,Pasal 19 ayat 2,BAB IV,Bagian Kelima,,"Masyarakat, baik secara perseorangan maupun kelompok, dapat berperan dalam",9,ayat-level clause,"Masyarakat, baik secara perseorangan maupun kelompok, dapat berperan dalam:",True,substantive_candidate
C00117,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 19,2,a,,Pasal 19 ayat 2 huruf a,BAB IV,Bagian Kelima,,penyusunan rencana umum energi nasional dan rencana umum energi daerah,10,huruf-level clause,penyusunan rencana umum energi nasional dan rencana umum energi daerah; dan,True,substantive_candidate
C00118,UU30_2007,UU No. 30 Tahun 2007,Law,2007,Pasal 19,2,b,,Pasal 19 ayat 2 huruf b,BAB IV,Bagian Kelima,,pengembangan energi untuk kepentingan umum,5,huruf-level clause,pengembangan energi untuk kepentingan umum. Penyediaan dan Pemanfaatan,True,substantive_candidate
