clause_id,doc_id,document,source_location,clause_text,domain_markers,domain_marker_evidence,technical_tariff_clause,technical_tariff_evidence,policy_theme,best_theme_candidate,best_theme_score,second_theme_candidate,second_theme_score,score_margin,rule_keyword,top_evidence_keywords,confidence,evidence_strength,audit_note
C00575,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 13,Pembayaran atas transaksi pembelian Tenaga Listrik sebagaimana dimaksud dalam Pasal 7 sampai dengan,,,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,tenaga listrik,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00578,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 14 ayat 1,Pembelian Tenaga Listrik sebagaimana dimaksud dalam,,,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,tenaga listrik,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00580,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 4 ayat 2,Pembelian Tenaga Listrik melalui penunjukan langsung sebagaimana dimaksud pada ayat (1) huruf a dilakukan untuk pembelian Tenaga Listrik dari,,,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,tenaga listrik,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00585,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 4 ayat 3,Untuk penunjukan langsung pembelian Tenaga Listrik dari,,,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,tenaga listrik,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00587,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 4 ayat 3 huruf b,"PLTP dari pemegang IPB sebagaimana dimaksud pada ayat (2) huruf b, berlaku sebagai penugasan pembelian Tenaga Listrik",geothermal,geothermal: pltp; ipb,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,tenaga listrik,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00588,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 4 ayat 4,Pembelian Tenaga Listrik melalui pemilihan langsung sebagaimana dimaksud pada ayat (1) huruf b dilakukan untuk pembelian Tenaga Listrik dari,,,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,tenaga listrik,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00609,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 19 ayat 1,Pembelian Tenaga Listrik oleh PT PLN (Persero) sebagaimana dimaksud dalam Pasal 14 ayat (1) dilakukan dengan ketentuan sebagai berikut,,,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,tenaga listrik,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00617,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 4,"ayat (3) huruf b, mekanisme pembelian Tenaga Listrik dilaksanakan berdasarkan penugasan dari Menteri kepada PT PLN (Persero)",,,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,tenaga listrik,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00618,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 4 ayat 2,Penugasan dari Menteri kepada PT PLN (Persero) sebagaimana dimaksud pada ayat (1) berlaku sebagai,,,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,menteri,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00619,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 4 ayat 2 huruf a,penunjukan langsung untuk pembelian Tenaga Listrik oleh PT PLN (Persero),,,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,tenaga listrik,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00662,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 27 ayat 1 huruf a,penugasan penambahan data dan informasi panas bumi,geothermal,geothermal: panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00672,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 29 ayat 1 huruf b,struktur biaya dan financial model harga Tenaga Listrik setiap pembangkit,,,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,tenaga listrik,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00674,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 30,Pada saat Peraturan Presiden ini mulai berlaku,,,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,peraturan,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00677,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 31,Badan Usaha yang telah mendapatkan,,,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,badan usaha,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00680,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 32 huruf a,telah mendapatkan IPB sebelum Peraturan Presiden ini mulai berlaku,geothermal,geothermal: ipb,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,peraturan,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00703,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 42,Peraturan Presiden ini mulai berlaku pada tanggal diundangkan,,,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,peraturan,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00708,UU21_2014,UU No. 21 Tahun 2014,Pasal 1 angka 1,"Panas Bumi adalah sumber energi panas yang terkandung di dalam air panas, uap air, serta batuan bersama mineral ikutan dan gas lainnya yang secara genetik tidak dapat dipisahkan dalam suatu sistem Panas Bumi",geothermal,geothermal: panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00716,UU21_2014,UU No. 21 Tahun 2014,Pasal 1 angka 9,"Eksploitasi adalah rangkaian kegiatan pada Wilayah Kerja tertentu yang meliputi pengeboran sumur pengembangan dan sumur reinjeksi, pembangunan fasilitas lapangan dan penunjangnya, serta operasi produksi Panas Bumi",geothermal,geothermal: panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00724,UU21_2014,UU No. 21 Tahun 2014,Pasal 2,Penyelenggaraan kegiatan Panas Bumi menganut asas,geothermal,geothermal: panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00727,UU21_2014,UU No. 21 Tahun 2014,Pasal 3,Penyelenggaraan kegiatan Panas Bumi bertujuan,geothermal,geothermal: panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00731,UU21_2014,UU No. 21 Tahun 2014,Pasal 4 ayat 1,Panas Bumi merupakan kekayaan nasional yang dikuasai oleh negara dan dipergunakan untuk sebesar- besar kemakmuran rakyat,geothermal,geothermal: panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00732,UU21_2014,UU No. 21 Tahun 2014,Pasal 4 ayat 2,"Penguasaan Panas Bumi oleh negara sebagaimana dimaksud pada ayat (1) diselenggarakan oleh Pemerintah, pemerintah provinsi, dan pemerintah kabupaten/kota sesuai dengan kewenangannya dan berdasarkan prinsip pemanfaatan",geothermal,geothermal: panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00733,UU21_2014,UU No. 21 Tahun 2014,Pasal 5 ayat 1,Penyelenggaraan Panas Bumi oleh Pemerintah sebagaimana dimaksud dalam Pasal 4 ayat (2) dilakukan terhadap,geothermal,geothermal: panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00734,UU21_2014,UU No. 21 Tahun 2014,Pasal 5 ayat 1 huruf a,Panas Bumi untuk Pemanfaatan Langsung yang berada pada,geothermal,geothermal: panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00738,UU21_2014,UU No. 21 Tahun 2014,Pasal 5 ayat 1 huruf b,"Panas Bumi untuk Pemanfaatan Tidak Langsung yang berada di seluruh wilayah Indonesia, termasuk Kawasan Hutan produksi, Kawasan Hutan lindung, Kawasan Hutan konservasi, dan wilayah laut",geothermal,geothermal: panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00739,UU21_2014,UU No. 21 Tahun 2014,Pasal 5 ayat 2,Penyelenggaraan Panas Bumi oleh pemerintah provinsi sebagaimana dimaksud dalam Pasal 4 ayat (2) dilakukan untuk Pemanfaatan Langsung yang berada pada,geothermal,geothermal: panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00742,UU21_2014,UU No. 21 Tahun 2014,Pasal 5 ayat 3,Penyelenggaraan Panas Bumi oleh pemerintah kabupaten/kota sebagaimana dimaksud dalam Pasal 4 ayat (2) dilakukan untuk Pemanfaatan Langsung yang berada pada,geothermal,geothermal: panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00746,UU21_2014,UU No. 21 Tahun 2014,Pasal 6 ayat 1 huruf b,pengaturan di bidang Panas Bumi,geothermal,geothermal: panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00747,UU21_2014,UU No. 21 Tahun 2014,Pasal 6 ayat 1 huruf c,pemberian Izin Panas Bumi,geothermal,geothermal: panas bumi; izin panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00749,UU21_2014,UU No. 21 Tahun 2014,Pasal 6 ayat 1 huruf f,pengelolaan data dan informasi geologi serta potensi Panas Bumi,geothermal,geothermal: panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00757,UU21_2014,UU No. 21 Tahun 2014,Pasal 7 huruf d,pengelolaan data dan informasi geologi serta potensi Panas Bumi pada wilayah provinsi,geothermal,geothermal: panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00762,UU21_2014,UU No. 21 Tahun 2014,Pasal 8 huruf d,pengelolaan data dan informasi geologi serta potensi Panas Bumi pada wilayah kabupaten/kota,geothermal,geothermal: panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00768,UU21_2014,UU No. 21 Tahun 2014,Pasal 9 ayat 2 huruf d,kegiatan lain yang menggunakan Panas Bumi untuk Pemanfaatan Langsung,geothermal,geothermal: panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00790,UU21_2014,UU No. 21 Tahun 2014,Pasal 11,ayat (3) dan ayat (4) harus berkoordinasi dengan Menteri,,,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,menteri,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00797,UU21_2014,UU No. 21 Tahun 2014,Pasal 16 ayat 2,"Wilayah Kerja sebagaimana dimaksud pada ayat (1) dapat ditetapkan pada tanah negara, hak atas tanah, tanah ulayat, kawasan perairan, dan/atau Kawasan Hutan",,,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,ditetapkan,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00799,UU21_2014,UU No. 21 Tahun 2014,Pasal 17 ayat 2,Menteri melakukan Survei Pendahuluan atau Survei Pendahuluan dan Eksplorasi,,,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,menteri,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00802,UU21_2014,UU No. 21 Tahun 2014,Pasal 17 ayat 4,"Dalam melakukan Survei Pendahuluan atau Survei Pendahuluan dan Eksplorasi sebagaimana dimaksud pada ayat (2), Menteri dapat menugasi pihak lain",,,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,menteri,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00804,UU21_2014,UU No. 21 Tahun 2014,Pasal 18 ayat 1,Menteri melakukan penawaran Wilayah Kerja secara lelang,,,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,menteri,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00806,UU21_2014,UU No. 21 Tahun 2014,Pasal 19 ayat 1,Luas Wilayah Kerja ditetapkan dengan memperhatikan sistem Panas Bumi,geothermal,geothermal: panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00810,UU21_2014,UU No. 21 Tahun 2014,Pasal 20 ayat 2,"Badan Usaha pemegang Izin Panas Bumi wajib melakukan Eksplorasi, Eksploitasi, dan pemanfaatan sebagaimana dimaksud pada ayat (1) pada Wilayah Kerjanya",geothermal,geothermal: panas bumi; izin panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
C00818,UU21_2014,UU No. 21 Tahun 2014,Pasal 24 ayat 1,Izin Panas Bumi sebagaimana dimaksud dalam Pasal 23 ayat (2) harus memuat ketentuan paling sedikit,geothermal,geothermal: panas bumi; izin panas bumi,False,,Other/Needs Review,No reliable theme candidate,0.0,No reliable second candidate,0.0,0.0,panas bumi,,0.35,weak_or_insufficient_evidence,only weak/general keyword matched
